Order_ID,Customer_Name,Category,Product_Name,Price,Quantity,Order_Date,Delivery_Status,City,Discount_Pct
FK-7134,Customer_6134,Beauty,Maybelline Lipstick,₹63047,1,,Returned,Gurgaon,10
FK-7135,Customer_6135,Clothing,Jacket,28045,1,26-04-26,Pending,Chennai,N/A
FK-7136,Customer_6136,Clothing,Women's Kurta,11119,3,22-01-25,Returned,Hyderabad,21
7137,Customer_6137,Clothing,Men's T-Shirt,22916,two,26-10-25,Pending,,2
FK-7138,Customer_6138,Books,Dune,Rs. 8477,,May 23 2025,Delivered,Bengaluru,NULL
FK-7139,Customer_6139,Home & Kitchen,Prestige Cooker,2290,4,19-01-25,returned,,18
FK-7140,Customer_6140,Home & Kitchen,Bajaj Iron,66163,3,05-05-25,delivered,Mumbai,6
FK-7141,Customer_6141,Home & Kitchen,Pigeon Gas Stove,,one,18-05-25,Returned,Mumbai,17
FK-7142,Customer_6142,Books,Atomic Habits,22297,1,03-12-25,Pending,Mumbai,5
FK-7143,Customer_6143,Electronics,Samsung Galaxy M14,33238,1,04-08-25,Pending,BLR,8
FK-7144,Customer_6144,Beauty,Nivea Lotion,23591,1,02-06-25,Canceled,Delhi,19
fk-7145,Customer_6145,Beauty,Maybelline Lipstick,₹11023,1,04-09-25,Shipped,BLR,23%
FK-7146,Customer_6146,Electronics,Samsung Galaxy M14,21595,1,08-10-25,delivered,Mumbai,13
FK-7147,Customer_6147,Clothing,Saree,58989,2,11-09-25,Shipped,Pune,NULL
FK-7148,Customer_6148,Clothing,Saree,Rs. 38780,1,15-04-25,Returned,Bengaluru,29
7149,Customer_6149,Clothing,Saree,48040,3,25-01-25,Delivered,Chennai,5
FK-7150,Customer_6150,books,Rich Dad Poor Dad,13950,1,03-04-25,Returned,Delhi,27
FK-7151,Customer_6151,Shoes,Puma Sneakers,Rs. 18408,3,Feb 16 2026,Canceled,Delhi,25
FK-7152,Customer_6152,Books,Atomic Habits,₹71974,2,29-09-25,Returned,,N/A
FK-7153,Customer_6153,Electronics,Dell Mouse,58746,2,27-01-26,Pending,Pune,30
FK-7154,Customer_6154,Shoes,Puma Sneakers,-23528,1,21-03-25,Shipped,Hyd,N/A
FK-7155,Customer_6155,Clothing,Jacket,10933,1,29-09-25,Canceled,Delhi,27
FK-7156,Customer_6156,Clothing,Jeans,49845,2,07-11-25,Pending,Gurgaon,30
FK-7157,Customer_6157,Clothing,Men's T-Shirt,12221,2,26-03-26,delivered,Hyderabad,8
FK-7158,Customer_6158,Clothing,Jacket,,1,10-06-25,Canceled,Mumbai,3
FK-7159,Customer_6159,Shoes,Nike Running Shoes,-41768,1,12-01-26,Pending,Delhi,N/A
7160,Customer_6160,Shoes,Nike Running Shoes,Rs. 67919,2,01-07-25,returned,Bengaluru,N/A
FK-7161,Customer_6161,Beauty,Maybelline Lipstick,34572,1,21-09-25,Returned,Hyderabad,10
FK-7162,Customer_6162,Clothing,Jeans,13391,5,Mar 27 2026,Shipped,BLR,26
FK-7163,Customer_6163,Beauty,Lakme Eyeliner,,5,30-01-26,Pending,Pune,
FK-7164,Customer_6164,Home & Kitchen,Bajaj Iron,41400,1,14-10-25,returned,Chennai,26
FK-7165,Customer_6165,Clothing,Men's T-Shirt,21351,1,01-01-25,Shipped,BLR,6
fk-7166,Customer_6166,Electronics,Apple iPhone 15,49315,1,07-06-25,delivered,Hyderabad,13
FK-7167,Customer_6167,Shoes,Nike Running Shoes,Rs. 56961,1,Sep 01 2025,Shipped,Delhi,16
FK-7168,Customer_6168,HOME & KITCHEN,Bajaj Iron,6787,1,14-02-25,Shipped,,29%
FK-7169,Customer_6169,Beauty,Maybelline Lipstick,₹52651,4,Jan 21 2025,Shipped,,5
FK-7170,Customer_6170,,HP Pavilion Laptop,53477,1,19-02-25,delivered,,3
7171,Customer_6171,Home & Kitchen,Prestige Cooker,24049,1,10-02-26,Canceled,Hyd,16
fk-7172,Customer_6172,Shoes,Adidas Sliders,74767,3,02-04-26,returned,Kolkata,0
FK-7173,,Beauty,Maybelline Lipstick,64081,1,07-05-25,Canceled,Delhi,2%
FK-7174,Customer_6174,Beauty,Nivea Lotion,31725,2,30-03-25,Shipped,Pune,9
FK-7175,Customer_6175,Electronics,Sony Headphones,30591,999,09-03-26,Returned,Chennai,22
FK-7176,Customer_6176,home & kitchen,Pigeon Gas Stove,₹12240,1,28-07-25,Returned,Mumbai,21
FK-7177,Customer_6177,Shoes,Adidas Sliders,Rs. 12233,1,22-05-25,Canceled,Hyd,22
FK-7178,Customer_6178,Books,Atomic Habits,10610,one,12-01-25,returned,Bengaluru,28
FK-7179,Customer_6179,Home & Kitchen,Prestige Cooker,58154,1,30-04-26,delivered,Delhi,16
FK-7180,Customer_6180,Home & Kitchen,Bajaj Iron,₹7618,4,05-11-25,delivered,Bengaluru,N/A
FK-7181,Customer_6181,Home & Kitchen,Pigeon Gas Stove,68571,1,17-02-25,Canceled,Gurgaon,10
FK-7182,Customer_6182,Home & Kitchen,Bajaj Iron,₹42745,1,19-04-26,Returned,Kolkata,30
FK-7183,Customer_6183,Electronics,Sony Headphones,₹17138,4,06-01-25,delivered,Hyderabad,NULL
fk-7184,Customer_6184,Clothing,Women's Kurta,18229,1,02-05-26,Delivered,Hyderabad,4
FK-7185,Customer_6185,clothing,Saree,Rs. 46187,1,26-03-26,Pending,Gurgaon,3
FK-7186,Customer_6186,SHOES,Nike Running Shoes,-7026,1,05-10-25,delivered,Mumbai,28
FK-7187,Customer_6187,Electronics,Apple iPhone 15,23969,2,09-02-26,Shipped,Gurgaon,24
FK-7188,Customer_6188,Books,Rich Dad Poor Dad,-40515,3,07-02-25,Pending,Gurgaon,8
FK-7189,Customer_6189,Shoes,Puma Sneakers,41099,4,28-05-25,Returned,Delhi,19
7190,Customer_6190,Books,Rich Dad Poor Dad,47844,1,07-03-26,delivered,Gurgaon,6
FK-7191,Customer_6191,Books,Rich Dad Poor Dad,37794,-1,02-05-25,delivered,Delhi,22
FK-7192,Customer_6192,Books,Atomic Habits,39757,1,31-03-26,Shipped,BLR,4
FK-7193,Customer_6193,home & kitchen,Pigeon Gas Stove,69185,1,03-06-25,Shipped,Mumbai,16%
FK-7194,Customer_6194,Home & Kitchen,Prestige Cooker,10423,1,31-12-25,Delivered,Kolkata,1
FK-7195,Customer_6195,SHOES,Nike Running Shoes,67026,3,04-09-25,delivered,Delhi,14
FK-7196,Customer_6196,Home & Kitchen,Milton Thermos,12882,1,26-12-25,Delivered,Hyderabad,5
FK-7197,Customer_6197,Electronics,Dell Mouse,Rs. 64480,3,27-12-25,Returned,Hyderabad,4
FK-7198,,BOOKS,Rich Dad Poor Dad,34951,1,30-03-26,Returned,Hyderabad,14
FK-7199,Customer_6199,Clothing,Women's Kurta,60429,5,19-02-25,Returned,Pune,NULL
FK-7200,Customer_6200,Home & Kitchen,Bajaj Iron,36938,1,15-12-25,returned,Chennai,17
FK-7201,Customer_6201,Shoes,Adidas Sliders,62515,1,13-03-26,Delivered,Kolkata,29
FK-7202,Customer_6202,Electronics,Apple iPhone 15,14684,1,04-01-26,Pending,Bengaluru,1%
fk-7203,Customer_6203,books,Atomic Habits,34885,1,,Canceled,Chennai,13
FK-7204,Customer_6204,Beauty,Maybelline Lipstick,,1,04-06-25,Delivered,Bengaluru,13
FK-7205,Customer_6205,Beauty,Lakme Eyeliner,69679,one,08-08-25,Pending,BLR,14
FK-7205,Customer_6205,Beauty,Lakme Eyeliner,69679,one,08-08-25,Pending,BLR,14
FK-7206,Customer_6206,Books,Atomic Habits,39430,1,29-08-25,returned,Pune,21
FK-7207,Customer_6207,Clothing,Jacket,47046,4,20-04-25,Canceled,Bengaluru,NULL
FK-7208,Customer_6208,CLOTHING,Saree,Rs. 31549,2,06-01-25,Returned,Gurgaon,15
7209,Customer_6209,Shoes,Nike Running Shoes,Rs. 15199,1,08-02-25,Delivered,,15
FK-7210,Customer_6210,Home & Kitchen,Prestige Cooker,₹17886,1,24-04-26,Canceled,Hyd,0
FK-7211,Customer_6211,Books,Dune,₹73460,1,Jul 25 2025,delivered,Gurgaon,15
FK-7212,Customer_6212,Shoes,Adidas Sliders,11138,1,24-09-25,Canceled,Chennai,
FK-7213,Customer_6213,Electronics,Samsung Galaxy M14,10275,1,19-12-25,delivered,,4%
FK-7214,Customer_6214,Books,Python Crash Course,Rs. 41742,2,Feb 06 2026,Canceled,Mumbai,27
FK-7215,Customer_6215,books,Rich Dad Poor Dad,₹6421,1,Mar 01 2026,delivered,Hyd,25
FK-7216,Customer_6216,Clothing,Jacket,33335,3,27-08-25,Pending,Mumbai,12
FK-7217,Customer_6217,Home & Kitchen,Bajaj Iron,36798,1,21-11-25,Pending,Kolkata,26
FK-7218,Customer_6218,home & kitchen,Milton Thermos,8968,1,,returned,Chennai,9
FK-7219,Customer_6219,beauty,Maybelline Lipstick,14840,1,Mar 12 2026,Canceled,Hyderabad,18
FK-7220,Customer_6220,Electronics,Boat Airdopes,-12222,1,Dec 30 2025,delivered,BLR,8
FK-7221,Customer_6221,Home & Kitchen,Milton Thermos,41427,3,03-06-25,returned,Chennai,21
FK-7222,Customer_6222,clothing,Saree,₹37032,2,09-06-25,Canceled,,13
FK-7223,Customer_6223,Shoes,Adidas Sliders,5097,2,04-02-26,returned,Pune,16
FK-7224,Customer_6224,clothing,Jeans,54118,4,30-03-25,returned,Bengaluru,30
fk-7225,Customer_6225,Clothing,Women's Kurta,₹54970,1,30-03-26,Shipped,BLR,20
FK-7226,Customer_6226,Shoes,Adidas Sliders,8600,1,12-06-25,Returned,,25%
FK-7227,Customer_6227,Electronics,Apple iPhone 15,Rs. 23451,1,05-05-26,returned,BLR,11%
FK-7228,Customer_6228,Electronics,Apple iPhone 15,58700,3,Feb 04 2026,Returned,Pune,26
FK-7229,,Books,Atomic Habits,54075,1,,delivered,Delhi,0
FK-7230,,Books,Atomic Habits,16110,1,20-08-25,returned,Bengaluru,5
FK-7231,Customer_6231,Clothing,Jeans,13197,3,13-09-25,Delivered,Mumbai,11
FK-7232,Customer_6232,Books,Atomic Habits,17340,1,14-02-26,Delivered,Pune,28
FK-7233,Customer_6233,shoes,Nike Running Shoes,31184,1,17-03-26,Canceled,Hyd,21
FK-7234,Customer_6234,Electronics,Samsung Galaxy M14,Rs. 24478,5,09-03-25,Canceled,Chennai,17
fk-7235,,Home & Kitchen,Prestige Cooker,10271,1,Nov 09 2025,Canceled,Mumbai,N/A
FK-7236,,beauty,Nivea Lotion,41127,1,20-02-26,Pending,BLR,24
FK-7237,Customer_6237,Shoes,Puma Sneakers,31562,3,04-06-25,Canceled,Pune,30
FK-7238,Customer_6238,BOOKS,Atomic Habits,₹38936,2,Aug 04 2025,returned,Gurgaon,N/A
FK-7239,Customer_6239,Beauty,Lakme Eyeliner,36900,,22-12-25,Pending,Kolkata,29
FK-7240,Customer_6240,Beauty,Lakme Eyeliner,14973,1,25-10-25,delivered,Hyderabad,5
FK-7241,Customer_6241,Shoes,Adidas Sliders,6417,1,03-05-26,returned,Hyderabad,7%
FK-7242,Customer_6242,Clothing,Saree,₹26972,1,01-02-26,Returned,Mumbai,12
FK-7243,Customer_6243,Home & Kitchen,Pigeon Gas Stove,-4802,-1,25-02-25,Delivered,Delhi,25%
FK-7244,Customer_6244,Shoes,Puma Sneakers,₹8659,1,06-12-25,Returned,Hyd,25
FK-7245,Customer_6245,Home & Kitchen,Milton Thermos,-36178,1,03-06-25,Returned,Pune,14
FK-7246,Customer_6246,Home & Kitchen,Pigeon Gas Stove,68016,2,25-09-25,Delivered,Hyd,29
FK-7247,Customer_6247,Clothing,Saree,Rs. 2789,3,13-09-25,delivered,Delhi,12
FK-7248,Customer_6248,Books,Atomic Habits,33132,1,,Canceled,BLR,10
FK-7249,Customer_6249,Shoes,Adidas Sliders,32733,2,21-08-25,Returned,Gurgaon,18
FK-7250,Customer_6250,Books,Dune,4235,1,12-05-25,Pending,BLR,2
FK-7251,Customer_6251,beauty,Maybelline Lipstick,18383,2,14-07-25,Delivered,Pune,20%
7252,Customer_6252,SHOES,Nike Running Shoes,31566,one,Jan 08 2026,delivered,Mumbai,24
FK-7253,Customer_6253,Beauty,Nivea Lotion,43481,1,18-01-26,Pending,,1
fk-7254,Customer_6254,CLOTHING,Saree,73553,2,23-10-25,delivered,Pune,N/A
fk-7254,Customer_6254,CLOTHING,Saree,73553,2,23-10-25,delivered,Pune,N/A
fk-7255,,Books,Rich Dad Poor Dad,Rs. 9509,2,31-01-25,returned,Delhi,20
FK-7256,Customer_6256,Electronics,Dell Mouse,1992,3,14-01-26,delivered,Delhi,29
FK-7257,Customer_6257,Shoes,Nike Running Shoes,43968,1,Mar 17 2025,Returned,Pune,21
FK-7258,Customer_6258,Beauty,Maybelline Lipstick,17804,1,26-04-25,Delivered,Mumbai,15
7259,Customer_6259,Clothing,Saree,23633,1,Mar 04 2025,Pending,,NULL
FK-7260,Customer_6260,Electronics,Samsung Galaxy M14,59422,1,14-02-26,delivered,,6
FK-7261,Customer_6261,Clothing,Saree,Rs. 54658,1,27-07-25,Returned,Bengaluru,15
FK-7262,Customer_6262,Clothing,Saree,34245,1,,delivered,Mumbai,26%
FK-7263,Customer_6263,Electronics,Dell Mouse,33784,1,23-01-26,returned,Hyderabad,28
FK-7264,Customer_6264,Home & Kitchen,Prestige Cooker,8234,1,Mar 06 2025,Canceled,Pune,22
FK-7265,Customer_6265,Beauty,Lakme Eyeliner,Rs. 43782,2,,Returned,Pune,NULL
FK-7266,Customer_6266,Electronics,Dell Mouse,₹2619,1,15-05-26,Shipped,Mumbai,N/A
FK-7267,Customer_6267,Electronics,Dell Mouse,,3,02-08-25,Delivered,,24
fk-7268,Customer_6268,Beauty,Lakme Eyeliner,66490,1,14-01-26,Canceled,Kolkata,NULL
FK-7269,Customer_6269,Books,Atomic Habits,3567,1,02-07-25,Delivered,Delhi,16
FK-7270,Customer_6270,Shoes,Puma Sneakers,Rs. 48812,1,14-03-25,Canceled,Mumbai,20
FK-7271,Customer_6271,Home & Kitchen,Milton Thermos,3254,1,15-04-26,delivered,Kolkata,22
FK-7272,Customer_6272,Electronics,HP Pavilion Laptop,6910,1,19-04-26,Pending,,23
FK-7273,Customer_6273,books,Atomic Habits,25319,3,27-10-25,Returned,Kolkata,8
FK-7274,Customer_6274,Home & Kitchen,Pigeon Gas Stove,15076,1,,Shipped,,21
FK-7275,Customer_6275,Home & Kitchen,Pigeon Gas Stove,Rs. 49292,1,29-05-25,Shipped,Mumbai,15
FK-7276,Customer_6276,Electronics,Apple iPhone 15,4290,2,23-01-26,Pending,Gurgaon,2
FK-7277,Customer_6277,Shoes,Nike Running Shoes,2950,1,12-06-25,Shipped,Bengaluru,20
FK-7278,Customer_6278,Electronics,Dell Mouse,49895,1,02-10-25,Returned,BLR,3
FK-7279,Customer_6279,Books,Atomic Habits,10960,4,,Pending,Mumbai,12
FK-7280,Customer_6280,Clothing,Women's Kurta,19029,2,13-02-26,Delivered,Bengaluru,3
FK-7281,Customer_6281,Home & Kitchen,Pigeon Gas Stove,16992,2,26-05-25,Shipped,Gurgaon,22
FK-7282,Customer_6282,Electronics,Dell Mouse,69775,1,20-11-25,Delivered,Delhi,20
FK-7283,Customer_6283,Books,Atomic Habits,19263,1,09-01-25,Pending,Delhi,8
FK-7284,Customer_6284,Books,Python Crash Course,24861,1,24-11-25,Shipped,Kolkata,N/A
FK-7285,Customer_6285,Books,Atomic Habits,4948,one,15-01-25,Canceled,Hyderabad,10
FK-7286,Customer_6286,Home & Kitchen,Milton Thermos,63161,1,30-03-25,Shipped,Gurgaon,15
FK-7287,Customer_6287,Books,Dune,8894,1,26-03-26,Canceled,Mumbai,16
FK-7288,Customer_6288,Electronics,Dell Mouse,3283,two,,delivered,,5
FK-7289,Customer_6289,Clothing,Men's T-Shirt,59923,2,Jan 26 2026,returned,Pune,1%
FK-7290,Customer_6290,,HP Pavilion Laptop,59245,1,18-11-25,delivered,,
FK-7291,Customer_6291,Clothing,Men's T-Shirt,70040,1,09-05-25,delivered,,7
FK-7292,Customer_6292,Shoes,Adidas Sliders,15062,1,Sep 08 2025,Canceled,Chennai,26
fk-7293,Customer_6293,Books,Atomic Habits,₹31803,1,19-05-25,returned,Pune,6
FK-7294,,Clothing,Jeans,54063,4,15-03-26,delivered,BLR,25
FK-7295,Customer_6295,Home & Kitchen,Milton Thermos,73424,1,10-08-25,Returned,,5
FK-7296,Customer_6296,Electronics,Samsung Galaxy M14,26601,2,,delivered,Delhi,0
FK-7297,Customer_6297,Clothing,Men's T-Shirt,,1,07-10-25,Returned,Bengaluru,6
FK-7298,Customer_6298,Beauty,Nivea Lotion,34566,1,22-01-25,Pending,Delhi,26
FK-7299,Customer_6299,shoes,Puma Sneakers,28697,3,01-07-25,Delivered,Hyderabad,20
FK-7300,Customer_6300,Electronics,Dell Mouse,₹55048,,14-03-26,returned,Gurgaon,17
FK-7301,Customer_6301,Clothing,Men's T-Shirt,Rs. 43636,1,13-12-25,Delivered,Pune,14
FK-7302,Customer_6302,,Apple iPhone 15,41534,two,02-10-25,Canceled,Delhi,23
FK-7303,Customer_6303,Clothing,Jacket,23226,1,06-10-25,Pending,BLR,10
FK-7304,Customer_6304,Beauty,Nivea Lotion,47827,1,19-11-25,Pending,Chennai,14
FK-7305,Customer_6305,Books,Atomic Habits,₹14461,two,31-12-25,delivered,Gurgaon,N/A
FK-7306,Customer_6306,Clothing,Jeans,52291,1,05-04-25,delivered,Kolkata,22
FK-7307,Customer_6307,Shoes,Puma Sneakers,-70654,1,16-03-26,Shipped,Bengaluru,27
FK-7308,Customer_6308,Home & Kitchen,Bajaj Iron,44994,1,19-02-25,Delivered,Chennai,8
FK-7309,Customer_6309,Home & Kitchen,Pigeon Gas Stove,2860,4,,Shipped,Hyd,0%
FK-7310,Customer_6310,Beauty,Maybelline Lipstick,24013,1,15-03-26,Delivered,BLR,0
FK-7311,Customer_6311,Home & Kitchen,Milton Thermos,21125,1,17-04-25,Canceled,,18
FK-7312,Customer_6312,Electronics,Samsung Galaxy M14,63559,2,18-02-25,Canceled,BLR,21
7313,Customer_6313,,Dell Mouse,₹5769,1,18-08-25,Shipped,Delhi,0
7314,Customer_6314,Books,Python Crash Course,27797,999,26-04-26,delivered,Delhi,14
FK-7315,Customer_6315,Home & Kitchen,Pigeon Gas Stove,21251,1,09-11-25,Pending,Chennai,18
FK-7316,Customer_6316,Home & Kitchen,Bajaj Iron,38425,1,08-06-25,Returned,Kolkata,2
FK-7317,Customer_6317,Shoes,Adidas Sliders,22567,3,18-03-25,delivered,Hyd,
fk-7318,Customer_6318,Shoes,Puma Sneakers,39810,2,24-04-25,Delivered,Chennai,4%
FK-7319,Customer_6319,Books,Rich Dad Poor Dad,58087,1,,returned,Bengaluru,19
FK-7320,Customer_6320,Home & Kitchen,Prestige Cooker,64579,2,07-04-26,delivered,Hyderabad,17%
7321,Customer_6321,Books,Dune,27271,2,15-07-25,returned,Hyderabad,23
fk-7322,Customer_6322,Shoes,Nike Running Shoes,59730,1,09-09-25,delivered,BLR,26
FK-7323,Customer_6323,Shoes,Puma Sneakers,10418,1,22-10-25,Canceled,Chennai,21
FK-7324,Customer_6324,clothing,Women's Kurta,Rs. 69720,4,24-09-25,delivered,Bengaluru,19
FK-7325,Customer_6325,,Samsung Galaxy M14,₹2368,1,11-09-25,Canceled,Hyderabad,7
FK-7326,Customer_6326,clothing,Men's T-Shirt,₹10118,2,23-08-25,returned,Pune,14
FK-7327,Customer_6327,Beauty,Nivea Lotion,14096,1,01-02-25,Returned,Delhi,1
fk-7328,Customer_6328,Home & Kitchen,Milton Thermos,,1,06-07-25,Canceled,,NULL
FK-7329,Customer_6329,Home & Kitchen,Pigeon Gas Stove,56537,2,05-04-25,Returned,Kolkata,7
FK-7330,Customer_6330,home & kitchen,Bajaj Iron,₹33742,1,07-09-25,delivered,Hyd,28%
FK-7331,Customer_6331,Shoes,Nike Running Shoes,5697,5,07-07-25,Pending,Mumbai,20
FK-7332,Customer_6332,Clothing,Jacket,Rs. 73035,1,02-05-25,delivered,Kolkata,10%
FK-7333,,books,Atomic Habits,54203,3,07-06-25,Returned,Chennai,14
FK-7334,Customer_6334,Home & Kitchen,Bajaj Iron,₹70756,1,,Shipped,Kolkata,20
FK-7335,Customer_6335,books,Rich Dad Poor Dad,27526,1,14-08-25,Returned,,1
FK-7336,Customer_6336,Shoes,Nike Running Shoes,,1,11-11-25,Canceled,,10
FK-7337,Customer_6337,Shoes,Adidas Sliders,12530,1,16-07-25,Delivered,Gurgaon,17
FK-7338,Customer_6338,Home & Kitchen,Prestige Cooker,61573,2,21-09-25,Returned,Hyderabad,6
FK-7339,Customer_6339,Clothing,Saree,66127,1,14-12-25,Returned,Hyd,N/A
FK-7340,Customer_6340,Electronics,HP Pavilion Laptop,62498,2,15-08-25,returned,Delhi,9%
FK-7341,Customer_6341,,Apple iPhone 15,44457,4,23-06-25,returned,Pune,18
FK-7342,Customer_6342,Clothing,Women's Kurta,₹25175,1,20-11-25,Pending,Gurgaon,8
FK-7343,Customer_6343,beauty,Maybelline Lipstick,13324,1,28-04-25,Canceled,Hyd,N/A
FK-7344,Customer_6344,Beauty,Lakme Eyeliner,12186,1,16-08-25,Pending,Kolkata,6
FK-7345,Customer_6345,Electronics,HP Pavilion Laptop,,1,27-06-25,returned,Hyd,18
FK-7346,Customer_6346,,Sony Headphones,Rs. 62941,1,30-10-25,Pending,Delhi,10
FK-7347,Customer_6347,Electronics,Sony Headphones,42071,1,02-09-25,Delivered,Delhi,14
FK-7348,Customer_6348,Books,Atomic Habits,2125,1,09-02-26,Shipped,Delhi,28
FK-7349,Customer_6349,Electronics,Samsung Galaxy M14,29237,1,Feb 14 2025,Pending,Pune,11
FK-7350,Customer_6350,Home & Kitchen,Bajaj Iron,63821,1,28-10-25,returned,,N/A
FK-7351,Customer_6351,,HP Pavilion Laptop,48911,1,01-09-25,Canceled,Mumbai,2
FK-7352,Customer_6352,Books,Dune,,1,Aug 08 2025,Canceled,Hyderabad,21
7353,Customer_6353,Books,Dune,10998,1,,Returned,Kolkata,17
FK-7354,Customer_6354,Shoes,Nike Running Shoes,30660,2,07-01-25,Canceled,Hyd,
FK-7355,Customer_6355,Shoes,Nike Running Shoes,45131,1,25-08-25,Canceled,Hyd,10
7356,Customer_6356,Shoes,Adidas Sliders,5821,2,,Shipped,Gurgaon,16
FK-7357,Customer_6357,Beauty,Maybelline Lipstick,₹31236,1,16-05-26,Canceled,Kolkata,25
FK-7358,Customer_6358,Beauty,Lakme Eyeliner,₹28525,1,20-08-25,Shipped,Pune,14
7359,,Clothing,Saree,22837,1,24-09-25,Pending,Gurgaon,29
FK-7360,Customer_6360,Beauty,Nivea Lotion,73784,3,23-03-26,Returned,Delhi,26
FK-7361,Customer_6361,Clothing,Saree,11015,1,05-02-25,Returned,Hyderabad,9
FK-7362,Customer_6362,electronics,Boat Airdopes,3687,1,Oct 02 2025,Shipped,BLR,11
FK-7363,Customer_6363,Beauty,Lakme Eyeliner,42017,two,09-08-25,Shipped,Hyd,1
FK-7364,Customer_6364,Shoes,Puma Sneakers,43188,3,22-03-25,Returned,Hyderabad,21
FK-7365,Customer_6365,Shoes,Adidas Sliders,₹40859,3,19-04-26,returned,Kolkata,30%
FK-7366,,Home & Kitchen,Bajaj Iron,₹62790,3,09-07-25,Shipped,Bengaluru,7
FK-7367,Customer_6367,Shoes,Puma Sneakers,59374,1,Apr 04 2026,delivered,BLR,
FK-7368,Customer_6368,Shoes,Puma Sneakers,54079,3,01-09-25,returned,BLR,8
FK-7369,Customer_6369,BEAUTY,Nivea Lotion,24168,1,12-04-25,Returned,Bengaluru,12
FK-7369,Customer_6369,BEAUTY,Nivea Lotion,24168,1,12-04-25,Returned,Bengaluru,12
fk-7370,Customer_6370,home & kitchen,Bajaj Iron,,1,Mar 30 2026,Returned,Chennai,16
7371,Customer_6371,Beauty,Nivea Lotion,₹31016,1,10-12-25,Delivered,Delhi,N/A
FK-7372,Customer_6372,Books,Python Crash Course,74194,1,26-11-25,Canceled,Hyderabad,12
FK-7373,Customer_6373,Shoes,Adidas Sliders,54434,1,Jan 05 2026,Pending,BLR,17
FK-7374,Customer_6374,SHOES,Puma Sneakers,₹10643,4,31-08-25,Pending,Hyderabad,18
FK-7375,Customer_6375,clothing,Women's Kurta,68634,4,04-06-25,delivered,Pune,NULL
FK-7376,Customer_6376,Home & Kitchen,Milton Thermos,23427,1,,delivered,Hyderabad,3
FK-7377,Customer_6377,Books,Dune,3991,1,28-08-25,Returned,Gurgaon,21
FK-7378,Customer_6378,Shoes,Adidas Sliders,14009,,04-09-25,delivered,Bengaluru,8
FK-7379,Customer_6379,Clothing,Men's T-Shirt,61743,1,Jul 25 2025,Canceled,Mumbai,14%
FK-7380,Customer_6380,Shoes,Adidas Sliders,15593,3,02-07-25,Delivered,Pune,23%
FK-7381,,Beauty,Lakme Eyeliner,8119,2,02-07-25,delivered,Chennai,26
FK-7382,Customer_6382,Home & Kitchen,Bajaj Iron,Rs. 8952,1,10-07-25,Shipped,Delhi,12
FK-7383,Customer_6383,shoes,Puma Sneakers,₹27652,1,25-07-25,delivered,Pune,25
FK-7384,Customer_6384,Shoes,Adidas Sliders,,1,29-08-25,delivered,Kolkata,4
FK-7385,Customer_6385,Clothing,Men's T-Shirt,26583,1,17-04-25,Pending,Bengaluru,N/A
FK-7386,Customer_6386,,Sony Headphones,46953,,14-02-26,Returned,,29
FK-7387,Customer_6387,Books,Rich Dad Poor Dad,10931,1,,returned,Pune,23
FK-7388,Customer_6388,Home & Kitchen,Prestige Cooker,62490,1,13-04-26,Canceled,Gurgaon,21
FK-7389,Customer_6389,Clothing,Jeans,Rs. 72935,1,25-03-25,Canceled,Chennai,8
FK-7390,Customer_6390,Books,Python Crash Course,5342,3,19-11-25,Pending,Gurgaon,12
FK-7391,Customer_6391,Books,Atomic Habits,45079,1,03-02-26,Shipped,,30
FK-7392,,home & kitchen,Pigeon Gas Stove,60251,1,Nov 15 2025,returned,Delhi,27
FK-7393,Customer_6393,shoes,Nike Running Shoes,18926,5,08-09-25,returned,Chennai,15
FK-7394,Customer_6394,Shoes,Nike Running Shoes,69880,1,Mar 30 2025,Pending,Bengaluru,18
FK-7395,Customer_6395,Beauty,Maybelline Lipstick,31637,1,Oct 18 2025,Delivered,Kolkata,19
FK-7396,Customer_6396,Beauty,Maybelline Lipstick,24557,2,10-05-26,Returned,Chennai,7
FK-7397,Customer_6397,Beauty,Nivea Lotion,23583,1,21-12-25,Delivered,,N/A
FK-7398,Customer_6398,Books,Dune,38685,one,29-11-25,Returned,Mumbai,8
FK-7399,Customer_6399,Home & Kitchen,Bajaj Iron,Rs. 39803,5,Jul 25 2025,Returned,Hyderabad,N/A
FK-7400,Customer_6400,Beauty,Nivea Lotion,₹28570,2,27-09-25,Canceled,,29
FK-7401,Customer_6401,Home & Kitchen,Pigeon Gas Stove,21025,1,,Returned,Mumbai,21
FK-7402,Customer_6402,Beauty,Maybelline Lipstick,17973,1,01-12-25,Pending,Chennai,N/A
FK-7403,Customer_6403,Electronics,HP Pavilion Laptop,26502,1,31-01-26,delivered,Chennai,8
FK-7404,Customer_6404,Shoes,Adidas Sliders,30790,1,23-01-25,Returned,Kolkata,NULL
FK-7405,Customer_6405,Clothing,Women's Kurta,Rs. 3775,2,29-08-25,Shipped,,9%
FK-7406,Customer_6406,shoes,Nike Running Shoes,-25444,1,Nov 15 2025,Shipped,Pune,23
FK-7406,Customer_6406,shoes,Nike Running Shoes,-25444,1,Nov 15 2025,Shipped,Pune,23
FK-7407,Customer_6407,CLOTHING,Women's Kurta,51916,1,02-03-26,Canceled,Bengaluru,28
